to,from,value
8380,8435,0
48956,8435,0
5696,8435,0
8467,8435,0
8332,8435,0
5683,8435,0
5672,8435,0
8461,8435,0
8355,8435,0
33185,8435,0
48955,8435,0
8392,8435,0
8362,8435,0
8349,8435,0
8478,8435,0
21787,8435,0
8338,8435,0
8326,8435,0
5686,8435,0
33179,8435,0
8459,8435,0
8758,8435,0
8333,8435,0
8361,8435,0
8482,8435,0
8350,8435,0
5689,8435,0
8493,8435,0
8378,8435,0
8396,8435,0
8448,8435,0
8352,8435,0
21803,8435,0
5679,8435,0
5692,8435,0
8426,8435,0
8425,8435,0
5697,8435,0
8346,8435,0
8455,8435,0
8446,8435,0
26521,8435,0
48947,8435,0
21789,8435,0
8486,8435,0
8386,8435,0
5673,8435,0
8470,8435,0
8465,8435,0
5668,8435,0
8473,8435,0
8419,8435,0
8389,8435,0
8310,8435,0
33177,8435,0
8404,8435,0
8468,8435,0
8456,8435,0
8464,8435,0
8327,8435,0
8388,8435,0
8381,8435,0
8319,8435,0
8368,8435,0
8438,8435,0
8403,8435,0
8408,8435,0
8451,8435,0
8324,8435,0
8463,8435,0
48952,8435,0
8479,8435,0
8390,8435,0
8481,8435,0
8325,8435,0
8375,8435,0
8428,8435,0
8440,8435,0
8407,8435,0
8345,8435,0
8366,8435,0
8317,8435,0
8420,8435,0
48943,8435,0
8308,8435,0
33178,8435,0
8424,8435,0
8357,8435,0
8383,8435,0
26522,8435,0
21788,8435,0
8492,8435,0
5681,8435,0
8318,8435,0
8489,8435,0
5685,8435,0
48945,8435,0
8331,8435,0
8343,8435,0
48957,8435,0
8416,8435,0
48982,8435,0
8314,8435,0
8351,8435,0
8431,8435,0
8367,8435,0
8334,8435,0
8437,8435,0
8483,8435,0
8384,8435,0
8363,8435,0
5677,8435,0
8341,8435,0
8472,8435,0
8409,8435,0
8402,8435,0
8414,8435,0
33181,8435,0
8353,8435,0
8347,8435,0
8495,8435,0
8421,8435,0
8442,8435,0
8387,8435,0
8391,8435,0
8433,8435,0
8417,8435,0
8309,8435,0
33180,8435,0
48951,8435,0
5684,8435,0
26524,8435,0
8394,8435,0
8321,8435,0
26526,8435,0
5691,8435,0
5674,8435,0
48965,8435,0
8315,8435,0
62589,8435,0
8339,8435,0
8393,8435,0
8313,8435,0
8382,8435,0
8374,8435,0
5695,8435,0
8447,8435,0
8441,8435,0
8480,8435,0
5687,8435,0
5669,8435,0
8466,8435,0
26582,8435,0
8485,8435,0
8376,8435,0
8379,8435,0
8457,8435,0
8415,8435,0
8487,8435,0
26519,8435,0
8427,8435,0
8364,8435,0
8445,8435,0
8449,8435,0
26517,8435,0
8395,8435,0
8418,8435,0
8432,8435,0
5694,8435,0
8490,8435,0
8444,8435,0
5690,8435,0
8443,8435,0
8348,8435,0
26520,8435,0
5670,8435,0
8430,8435,0
8401,8435,0
8370,8435,0
8477,8435,0
5680,8435,0
8439,8435,0
8400,8435,0
8412,8435,0
8372,8435,0
22756,8435,0
5693,8435,0
62598,8435,0
48997,8435,0
49002,8435,0
8494,8435,0
62596,8435,0
5682,8435,0
49000,8435,0
3293,8435,0
8354,8435,0
21790,8435,0
22491,8435,0
48999,8435,0
48998,8435,0
48985,8435,0
49001,8435,0
21791,8435,0
8365,8435,0
48961,8435,0
48962,8435,0
48964,8435,0
48966,8435,0
48967,8435,0
48968,8435,0
48969,8435,0
48970,8435,0
21792,8435,0
48972,8435,0
48973,8435,0
48974,8435,0
48975,8435,0
21797,8435,0
48976,8435,0
21796,8435,0
48977,8435,0
50167,8435,0
48978,8435,0
8323,8435,0
21798,8435,0
26523,8435,0
offshore,8435,0
5675,8488,0
48944,8488,0
50170,8488,0
8475,8488,0
5676,8488,0
8340,8488,0
8435,8488,0
8488,8488,0
48971,8488,0
8474,8488,0
8359,8488,0
8373,8488,0
33176,8488,0
8322,8488,0
8358,8488,0
8411,8488,0
8406,8488,0
8452,8488,0
8460,8488,0
8337,8488,0
8450,8488,0
49003,8488,0
8398,8488,0
8484,8488,0
48948,8488,0
8423,8488,0
48946,8488,0
8476,8488,0
8397,8488,0
8328,8488,0
26518,8488,0
48980,8488,0
48950,8488,0
8371,8488,0
8491,8488,0
48953,8488,0
8356,8488,0
48984,8488,0
8462,8488,0
48954,8488,0
8453,8488,0
8469,8488,0
8385,8488,0
5678,8488,0
8471,8488,0
8405,8488,0
8369,8488,0
8316,8488,0
8312,8488,0
8429,8488,0
5688,8488,0
8454,8488,0
8311,8488,0
8413,8488,0
8360,8488,0
8380,8488,0
48956,8488,0
5696,8488,0
8467,8488,0
8332,8488,0
5683,8488,0
5672,8488,0
8461,8488,0
8355,8488,0
33185,8488,0
48955,8488,0
8392,8488,0
8362,8488,0
8349,8488,0
8478,8488,0
21787,8488,0
8338,8488,0
8326,8488,0
5686,8488,0
33179,8488,0
8459,8488,0
8758,8488,0
8333,8488,0
8361,8488,0
8482,8488,0
8350,8488,0
5689,8488,0
8493,8488,0
8378,8488,0
8396,8488,0
8448,8488,0
8352,8488,0
21803,8488,0
5679,8488,0
5692,8488,0
8426,8488,0
8425,8488,0
5697,8488,0
8346,8488,0
8455,8488,0
8446,8488,0
26521,8488,0
48947,8488,0
21789,8488,0
8486,8488,0
8386,8488,0
5673,8488,0
8470,8488,0
8465,8488,0
5668,8488,0
8473,8488,0
8419,8488,0
8389,8488,0
8310,8488,0
33177,8488,0
8404,8488,0
8468,8488,0
8456,8488,0
8464,8488,0
8327,8488,0
8388,8488,0
8381,8488,0
8319,8488,0
8368,8488,0
8438,8488,0
8403,8488,0
8408,8488,0
8451,8488,0
8324,8488,0
8463,8488,0
48952,8488,0
8479,8488,0
8390,8488,0
8481,8488,0
8325,8488,0
8375,8488,0
8428,8488,0
8440,8488,0
8407,8488,0
8345,8488,0
8366,8488,0
8317,8488,0
8420,8488,0
48943,8488,0
8308,8488,0
33178,8488,0
8424,8488,0
8357,8488,0
8383,8488,0
26522,8488,0
21788,8488,0
8492,8488,0
5681,8488,0
8318,8488,0
8489,8488,0
5685,8488,0
48945,8488,0
8331,8488,0
8343,8488,0
48957,8488,0
8416,8488,0
48982,8488,0
8314,8488,0
8351,8488,0
8431,8488,0
8367,8488,0
8334,8488,0
8437,8488,0
8483,8488,0
8384,8488,0
8363,8488,0
5677,8488,0
8341,8488,0
8472,8488,0
8409,8488,0
8402,8488,0
8414,8488,0
33181,8488,0
8353,8488,0
8347,8488,0
8495,8488,0
8421,8488,0
8442,8488,0
8387,8488,0
8391,8488,0
8433,8488,0
8417,8488,0
8309,8488,0
33180,8488,0
48951,8488,0
5684,8488,0
26524,8488,0
8394,8488,0
8321,8488,0
26526,8488,0
5691,8488,0
5674,8488,0
48965,8488,0
8315,8488,0
62589,8488,0
8339,8488,0
8393,8488,0
8313,8488,0
8382,8488,0
8374,8488,0
5695,8488,0
8447,8488,0
8441,8488,0
8480,8488,0
5687,8488,0
5669,8488,0
8466,8488,0
26582,8488,0
8485,8488,0
8376,8488,0
8379,8488,0
8457,8488,0
8415,8488,0
8487,8488,0
26519,8488,0
8427,8488,0
8364,8488,0
8445,8488,0
8449,8488,0
26517,8488,0
8395,8488,0
8418,8488,0
8432,8488,0
5694,8488,0
8490,8488,0
8444,8488,0
5690,8488,0
8443,8488,0
8348,8488,0
26520,8488,0
5670,8488,0
8430,8488,0
8401,8488,0
8370,8488,0
8477,8488,0
5680,8488,0
8439,8488,0
8400,8488,0
8412,8488,0
8372,8488,0
22756,8488,0
5693,8488,0
62598,8488,0
48997,8488,0
49002,8488,0
8494,8488,0
62596,8488,0
5682,8488,0
49000,8488,0
3293,8488,0
8354,8488,0
21790,8488,0
22491,8488,0
48999,8488,0
48998,8488,0
48985,8488,0
49001,8488,0
21791,8488,0
8365,8488,0
48961,8488,0
48962,8488,0
48964,8488,0
48966,8488,0
48967,8488,0
48968,8488,0
48969,8488,0
48970,8488,0
21792,8488,0
48972,8488,0
48973,8488,0
48974,8488,0
48975,8488,0
21797,8488,0
48976,8488,0
21796,8488,0
48977,8488,0
50167,8488,0
48978,8488,0
8323,8488,0
21798,8488,0
26523,8488,0
offshore,8488,0
5675,48971,0
48944,48971,0
50170,48971,0
8475,48971,0
5676,48971,0
8340,48971,0
8435,48971,0
8488,48971,0
48971,48971,0
8474,48971,0
8359,48971,0
8373,48971,0
33176,48971,0
8322,48971,0
8358,48971,0
8411,48971,0
8406,48971,0
8452,48971,0
8460,48971,0
8337,48971,0
8450,48971,0
49003,48971,0
8398,48971,0
8484,48971,0
48948,48971,0
8423,48971,0
48946,48971,0
8476,48971,0
8397,48971,0
8328,48971,0
26518,48971,0
48980,48971,0
48950,48971,0
8371,48971,0
8491,48971,0
48953,48971,0
8356,48971,0
48984,48971,0
8462,48971,0
48954,48971,0
8453,48971,0
8469,48971,0
8385,48971,0
5678,48971,0
8471,48971,0
8405,48971,0
8369,48971,0
8316,48971,0
8312,48971,0
8429,48971,0
5688,48971,0
8454,48971,0
8311,48971,0
8413,48971,0
8360,48971,0
8380,48971,0
48956,48971,0
5696,48971,0
8467,48971,0
8332,48971,0
5683,48971,0
5672,48971,0
8461,48971,0
8355,48971,0
33185,48971,0
48955,48971,0
8392,48971,0
8362,48971,0
8349,48971,0
8478,48971,0
21787,48971,0
8338,48971,0
8326,48971,0
5686,48971,0
33179,48971,0
8459,48971,0
8758,48971,0
8333,48971,0
8361,48971,0
8482,48971,0
8350,48971,0
5689,48971,0
8493,48971,0
8378,48971,0
8396,48971,0
8448,48971,0
8352,48971,0
21803,48971,0
5679,48971,0
5692,48971,0
8426,48971,0
8425,48971,0
5697,48971,0
8346,48971,0
8455,48971,0
8446,48971,0
26521,48971,0
48947,48971,0
21789,48971,0
8486,48971,0
8386,48971,0
5673,48971,0
8470,48971,0
8465,48971,0
5668,48971,0
8473,48971,0
8419,48971,0
8389,48971,0
8310,48971,0
33177,48971,0
8404,48971,0
8468,48971,0
8456,48971,0
8464,48971,0
8327,48971,0
8388,48971,0
8381,48971,0
8319,48971,0
8368,48971,0
8438,48971,0
8403,48971,0
8408,48971,0
8451,48971,0
8324,48971,0
8463,48971,0
48952,48971,0
8479,48971,0
8390,48971,0
8481,48971,0
8325,48971,0
8375,48971,0
8428,48971,0
8440,48971,0
8407,48971,0
8345,48971,0
8366,48971,0
8317,48971,0
8420,48971,0
48943,48971,0
8308,48971,0
33178,48971,0
8424,48971,0
8357,48971,0
8383,48971,0
26522,48971,0
21788,48971,0
8492,48971,0
5681,48971,0
8318,48971,0
8489,48971,0
5685,48971,0
48945,48971,0
8331,48971,0
8343,48971,0
48957,48971,0
8416,48971,0
48982,48971,0
8314,48971,0
8351,48971,0
8431,48971,0
8367,48971,0
8334,48971,0
8437,48971,0
8483,48971,0
8384,48971,0
8363,48971,0
5677,48971,0
8341,48971,0
8472,48971,0
8409,48971,0
8402,48971,0
8414,48971,0
33181,48971,0
8353,48971,0
8347,48971,0
8495,48971,0
8421,48971,0
8442,48971,0
8387,48971,0
8391,48971,0
8433,48971,0
8417,48971,0
8309,48971,0
33180,48971,0
48951,48971,0
5684,48971,0
26524,48971,0
8394,48971,0
8321,48971,0
26526,48971,0
5691,48971,0
5674,48971,0
48965,48971,0
8315,48971,0
62589,48971,0
8339,48971,0
8393,48971,0
8313,48971,0
8382,48971,0
8374,48971,0
5695,48971,0
8447,48971,0
8441,48971,0
8480,48971,0
5687,48971,0
5669,48971,0
8466,48971,0
26582,48971,0
8485,48971,0
8376,48971,0
8379,48971,0
8457,48971,0
8415,48971,0
8487,48971,0
26519,48971,0
8427,48971,0
8364,48971,0
8445,48971,0
8449,48971,0
26517,48971,0
8395,48971,0
8418,48971,0
8432,48971,0
5694,48971,0
8490,48971,0
8444,48971,0
5690,48971,0
8443,48971,0
8348,48971,0
26520,48971,0
5670,48971,0
8430,48971,0
8401,48971,0
8370,48971,0
8477,48971,0
5680,48971,0
8439,48971,0
8400,48971,0
8412,48971,0
8372,48971,0
22756,48971,0
5693,48971,0
62598,48971,0
48997,48971,0
49002,48971,0
8494,48971,0
62596,48971,0
5682,48971,0
49000,48971,0
3293,48971,0
8354,48971,0
21790,48971,0
22491,48971,0
48999,48971,0
48998,48971,0
48985,48971,0
49001,48971,0
21791,48971,0
8365,48971,0
48961,48971,0
48962,48971,0
48964,48971,0
48966,48971,0
48967,48971,0
48968,48971,0
48969,48971,0
48970,48971,0
21792,48971,0
48972,48971,0
48973,48971,0
48974,48971,0
48975,48971,0
21797,48971,0
48976,48971,0
21796,48971,0
48977,48971,0
50167,48971,0
48978,48971,0
8323,48971,0
21798,48971,0
26523,48971,0
offshore,48971,0
5675,8474,0
48944,8474,0
50170,8474,0
8475,8474,19674
5676,8474,0
8340,8474,0
8435,8474,0
8488,8474,0
48971,8474,0
8474,8474,4375
8359,8474,0
8373,8474,0
33176,8474,0
8322,8474,0
8358,8474,0
8411,8474,0
8406,8474,0
8452,8474,0
8460,8474,0
8337,8474,0
8450,8474,0
49003,8474,0
8398,8474,82
8484,8474,0
48948,8474,0
8423,8474,0
48946,8474,0
8476,8474,6
8397,8474,0
8328,8474,0
26518,8474,0
48980,8474,0
48950,8474,0
8371,8474,0
8491,8474,0
48953,8474,0
8356,8474,0
48984,8474,0
8462,8474,0
48954,8474,0
8453,8474,0
8469,8474,0
8385,8474,0
5678,8474,0
8471,8474,0
8405,8474,0
8369,8474,0
8316,8474,0
8312,8474,0
8429,8474,0
5688,8474,0
8454,8474,0
8311,8474,0
8413,8474,0
8360,8474,0
8380,8474,0
48956,8474,0
5696,8474,0
8467,8474,0
8332,8474,0
5683,8474,0
5672,8474,0
8461,8474,0
8355,8474,0
33185,8474,0
48955,8474,0
8392,8474,0
8362,8474,0
8349,8474,0
8478,8474,0
21787,8474,0
8338,8474,0
8326,8474,0
5686,8474,0
33179,8474,0
8459,8474,0
8758,8474,0
8333,8474,0
8361,8474,0
8482,8474,0
8350,8474,0
5689,8474,0
8493,8474,0
8378,8474,0
8396,8474,0
8448,8474,0
8352,8474,0
21803,8474,0
5679,8474,0
5692,8474,0
8426,8474,0
8425,8474,0
5697,8474,0
8346,8474,0
8455,8474,0
8446,8474,0
26521,8474,0
48947,8474,0
21789,8474,0
8486,8474,0
8386,8474,0
5673,8474,0
8470,8474,0
8465,8474,0
5668,8474,0
8473,8474,0
8419,8474,0
8389,8474,0
8310,8474,0
33177,8474,0
8404,8474,0
8468,8474,0
8456,8474,0
8464,8474,0
8327,8474,0
8388,8474,0
8381,8474,0
8319,8474,0
8368,8474,0
8438,8474,0
8403,8474,0
8408,8474,0
8451,8474,0
8324,8474,0
8463,8474,0
48952,8474,0
8479,8474,0
8390,8474,0
8481,8474,0
8325,8474,0
8375,8474,0
8428,8474,0
8440,8474,0
8407,8474,0
8345,8474,0
8366,8474,0
8317,8474,0
8420,8474,0
48943,8474,0
8308,8474,0
33178,8474,0
8424,8474,0
8357,8474,0
8383,8474,0
26522,8474,0
21788,8474,0
8492,8474,0
5681,8474,0
8318,8474,0
8489,8474,0
5685,8474,0
48945,8474,0
8331,8474,0
8343,8474,0
48957,8474,0
8416,8474,0
48982,8474,0
8314,8474,0
8351,8474,0
8431,8474,0
8367,8474,0
8334,8474,0
8437,8474,0
8483,8474,0
8384,8474,0
8363,8474,0
5677,8474,0
8341,8474,0
8472,8474,0
8409,8474,0
8402,8474,0
8414,8474,0
33181,8474,0
8353,8474,0
8347,8474,0
8495,8474,0
8421,8474,0
8442,8474,0
8387,8474,0
8391,8474,0
8433,8474,0
8417,8474,0
8309,8474,0
33180,8474,0
48951,8474,0
5684,8474,0
26524,8474,0
8394,8474,0
8321,8474,0
26526,8474,0
5691,8474,0
5674,8474,0
48965,8474,0
8315,8474,0
62589,8474,0
8339,8474,0
8393,8474,208
8313,8474,0
8382,8474,0
8374,8474,0
5695,8474,0
8447,8474,0
8441,8474,0
8480,8474,0
5687,8474,0
5669,8474,0
8466,8474,0
26582,8474,0
8485,8474,0
8376,8474,0
8379,8474,0
8457,8474,0
8415,8474,0
8487,8474,0
26519,8474,0
8427,8474,0
8364,8474,0
8445,8474,0
8449,8474,0
26517,8474,0
8395,8474,0
8418,8474,0
8432,8474,0
5694,8474,0
8490,8474,0
8444,8474,0
5690,8474,0
8443,8474,0
8348,8474,0
26520,8474,0
5670,8474,0
8430,8474,0
8401,8474,0
8370,8474,0
8477,8474,0
5680,8474,0
8439,8474,0
8400,8474,0
8412,8474,0
8372,8474,0
22756,8474,0
5693,8474,0
62598,8474,0
48997,8474,0
49002,8474,0
8494,8474,0
62596,8474,0
5682,8474,0
49000,8474,0
3293,8474,0
8354,8474,0
21790,8474,0
22491,8474,0
48999,8474,0
48998,8474,0
48985,8474,0
49001,8474,0
21791,8474,0
8365,8474,0
48961,8474,0
48962,8474,0
48964,8474,0
48966,8474,0
48967,8474,0
48968,8474,0
48969,8474,0
48970,8474,0
21792,8474,0
48972,8474,0
48973,8474,0
48974,8474,0
48975,8474,0
21797,8474,0
48976,8474,0
21796,8474,0
48977,8474,0
50167,8474,0
48978,8474,0
8323,8474,0
21798,8474,0
26523,8474,0
offshore,8474,0
5675,8359,0
48944,8359,0
50170,8359,0
8475,8359,0
5676,8359,0
8340,8359,0
8435,8359,0
8488,8359,0
48971,8359,0
8474,8359,0
8359,8359,26
8373,8359,0
33176,8359,0
8322,8359,0
8358,8359,0
8411,8359,0
8406,8359,0
8452,8359,0
8460,8359,0
8337,8359,0
8450,8359,0
49003,8359,0
8398,8359,0
8484,8359,0
48948,8359,0
8423,8359,0
48946,8359,0
8476,8359,0
8397,8359,0
8328,8359,0
26518,8359,0
48980,8359,0
48950,8359,0
8371,8359,0
8491,8359,0
48953,8359,0
8356,8359,0
48984,8359,0
8462,8359,0
48954,8359,0
8453,8359,0
8469,8359,0
8385,8359,0
5678,8359,0
8471,8359,0
8405,8359,0
8369,8359,0
8316,8359,0
8312,8359,0
8429,8359,0
5688,8359,0
8454,8359,0
8311,8359,0
8413,8359,0
8360,8359,0
8380,8359,0
48956,8359,0
5696,8359,0
8467,8359,0
8332,8359,1
5683,8359,0
5672,8359,0
8461,8359,0
8355,8359,0
33185,8359,0
48955,8359,0
8392,8359,0
8362,8359,0
8349,8359,0
8478,8359,0
21787,8359,0
8338,8359,0
8326,8359,0
5686,8359,0
33179,8359,0
8459,8359,0
8758,8359,0
8333,8359,5
8361,8359,0
8482,8359,7
8350,8359,0
5689,8359,0
8493,8359,0
8378,8359,0
8396,8359,0
8448,8359,0
8352,8359,0
21803,8359,0
5679,8359,0
5692,8359,0
8426,8359,0
8425,8359,0
5697,8359,0
8346,8359,3
8455,8359,0
8446,8359,0
26521,8359,0
48947,8359,0
21789,8359,0
8486,8359,0
8386,8359,0
5673,8359,0
8470,8359,0
8465,8359,0
5668,8359,0
8473,8359,0
8419,8359,0
8389,8359,0
8310,8359,0
33177,8359,0
8404,8359,0
8468,8359,0
8456,8359,0
8464,8359,0
8327,8359,0
8388,8359,0
8381,8359,0
8319,8359,0
8368,8359,0
8438,8359,0
8403,8359,0
8408,8359,0
8451,8359,0
8324,8359,0
8463,8359,0
48952,8359,0
8479,8359,0
8390,8359,0
8481,8359,2
8325,8359,0
8375,8359,0
8428,8359,0
8440,8359,0
8407,8359,0
8345,8359,1
8366,8359,0
8317,8359,0
8420,8359,0
48943,8359,0
8308,8359,0
33178,8359,0
8424,8359,0
8357,8359,0
8383,8359,0
26522,8359,0
21788,8359,0
8492,8359,9
5681,8359,0
8318,8359,0
8489,8359,0
5685,8359,0
48945,8359,0
8331,8359,0
8343,8359,2
48957,8359,0
8416,8359,0
48982,8359,0
8314,8359,0
8351,8359,0
8431,8359,0
8367,8359,0
8334,8359,0
8437,8359,0
8483,8359,0
8384,8359,0
8363,8359,0
5677,8359,0
8341,8359,0
8472,8359,0
8409,8359,0
8402,8359,0
8414,8359,0
33181,8359,0
8353,8359,0
8347,8359,0
8495,8359,0
8421,8359,0
8442,8359,0
8387,8359,0
8391,8359,0
8433,8359,0
8417,8359,0
8309,8359,0
33180,8359,0
48951,8359,0
5684,8359,0
26524,8359,0
8394,8359,0
8321,8359,0
26526,8359,0
5691,8359,0
5674,8359,0
48965,8359,0
8315,8359,0
62589,8359,0
8339,8359,0
8393,8359,0
8313,8359,0
8382,8359,0
8374,8359,0
5695,8359,0
8447,8359,0
8441,8359,0
8480,8359,79
5687,8359,0
5669,8359,0
8466,8359,0
26582,8359,0
8485,8359,0
8376,8359,0
8379,8359,0
8457,8359,0
8415,8359,0
8487,8359,0
26519,8359,0
8427,8359,0
8364,8359,0
8445,8359,0
8449,8359,0
26517,8359,0
8395,8359,0
8418,8359,0
8432,8359,0
5694,8359,0
8490,8359,0
8444,8359,0
5690,8359,0
8443,8359,0
8348,8359,1
26520,8359,0
5670,8359,0
8430,8359,0
8401,8359,0
8370,8359,0
8477,8359,0
5680,8359,0
8439,8359,0
8400,8359,0
8412,8359,0
8372,8359,0
22756,8359,0
5693,8359,0
62598,8359,0
48997,8359,0
49002,8359,0
8494,8359,0
62596,8359,0
5682,8359,0
49000,8359,0
3293,8359,0
8354,8359,1
21790,8359,0
22491,8359,0
48999,8359,0
48998,8359,0
48985,8359,0
49001,8359,0
21791,8359,0
8365,8359,0
48961,8359,0
48962,8359,0
48964,8359,0
48966,8359,0
48967,8359,0
48968,8359,0
48969,8359,0
48970,8359,0
21792,8359,0
48972,8359,0
48973,8359,0
48974,8359,0
48975,8359,0
21797,8359,0
48976,8359,0
21796,8359,0
48977,8359,0
50167,8359,0
48978,8359,0
8323,8359,0
21798,8359,0
26523,8359,0
offshore,8359,29
5675,8373,0
48944,8373,0
50170,8373,0
8475,8373,0
5676,8373,0
8340,8373,0
8435,8373,0
8488,8373,0
48971,8373,0
8474,8373,0
8359,8373,0
8373,8373,0
33176,8373,0
8322,8373,0
8358,8373,0
8411,8373,0
8406,8373,0
8452,8373,0
8460,8373,0
8337,8373,0
8450,8373,0
49003,8373,0
8398,8373,0
8484,8373,0
48948,8373,0
8423,8373,0
48946,8373,0
8476,8373,0
8397,8373,0
8328,8373,0
26518,8373,0
48980,8373,0
48950,8373,0
8371,8373,0
8491,8373,0
48953,8373,0
8356,8373,0
48984,8373,0
8462,8373,0
48954,8373,0
8453,8373,0
8469,8373,0
8385,8373,0
5678,8373,0
8471,8373,0
8405,8373,0
8369,8373,0
8316,8373,0
8312,8373,0
8429,8373,0
5688,8373,0
8454,8373,0
8311,8373,0
8413,8373,0
8360,8373,0
8380,8373,0
48956,8373,0
5696,8373,0
8467,8373,0
8332,8373,0
5683,8373,0
5672,8373,0
8461,8373,0
8355,8373,0
33185,8373,0
48955,8373,0
8392,8373,0
8362,8373,0
8349,8373,0
8478,8373,0
21787,8373,0
8338,8373,0
8326,8373,0
5686,8373,0
33179,8373,0
8459,8373,0
8758,8373,0
8333,8373,0
8361,8373,0
8482,8373,0
8350,8373,0
5689,8373,0
8493,8373,0
8378,8373,0
8396,8373,0
8448,8373,0
8352,8373,0
21803,8373,0
5679,8373,0
5692,8373,0
8426,8373,0
8425,8373,0
5697,8373,0
8346,8373,0
8455,8373,0
8446,8373,0
26521,8373,0
48947,8373,0
21789,8373,0
8486,8373,0
8386,8373,0
5673,8373,0
8470,8373,0
8465,8373,0
5668,8373,0
8473,8373,0
8419,8373,0
8389,8373,0
8310,8373,0
33177,8373,0
8404,8373,0
8468,8373,0
8456,8373,0
8464,8373,0
8327,8373,0
8388,8373,0
8381,8373,0
8319,8373,0
8368,8373,0
8438,8373,0
8403,8373,0
8408,8373,0
8451,8373,0
8324,8373,0
8463,8373,0
48952,8373,0
8479,8373,0
8390,8373,0
8481,8373,0
8325,8373,0
8375,8373,0
8428,8373,0
8440,8373,0
8407,8373,0
8345,8373,0
8366,8373,0
8317,8373,0
8420,8373,0
48943,8373,0
8308,8373,0
33178,8373,0
8424,8373,0
8357,8373,0
8383,8373,0
26522,8373,0
21788,8373,0
8492,8373,0
5681,8373,0
8318,8373,0
8489,8373,0
5685,8373,0
48945,8373,0
8331,8373,0
8343,8373,0
48957,8373,0
8416,8373,0
48982,8373,0
8314,8373,0
8351,8373,0
8431,8373,0
8367,8373,0
8334,8373,0
8437,8373,0
8483,8373,0
8384,8373,0
8363,8373,0
5677,8373,0
8341,8373,0
8472,8373,0
8409,8373,0
8402,8373,0
8414,8373,0
33181,8373,0
8353,8373,0
8347,8373,0
8495,8373,0
8421,8373,0
8442,8373,0
8387,8373,0
8391,8373,0
8433,8373,0
8417,8373,0
8309,8373,0
33180,8373,0
48951,8373,0
5684,8373,0
26524,8373,0
8394,8373,0
8321,8373,0
26526,8373,0
5691,8373,0
5674,8373,0
48965,8373,0
8315,8373,0
62589,8373,0
8339,8373,0
8393,8373,0
8313,8373,0
8382,8373,0
8374,8373,0
5695,8373,0
8447,8373,0
8441,8373,0
8480,8373,0
5687,8373,0
5669,8373,0
8466,8373,0
26582,8373,0
8485,8373,0
8376,8373,0
8379,8373,0
8457,8373,0
8415,8373,0
8487,8373,0
26519,8373,0
8427,8373,0
8364,8373,0
8445,8373,0
8449,8373,0
26517,8373,0
8395,8373,0
8418,8373,0
8432,8373,0
5694,8373,0
8490,8373,0
8444,8373,0
5690,8373,0
8443,8373,0
8348,8373,0
26520,8373,0
5670,8373,0
8430,8373,0
8401,8373,0
8370,8373,0
8477,8373,0
5680,8373,0
8439,8373,0
8400,8373,0
8412,8373,0
8372,8373,0
22756,8373,0
5693,8373,0
62598,8373,0
48997,8373,0
49002,8373,0
8494,8373,0
62596,8373,0
5682,8373,0
49000,8373,0
3293,8373,0
8354,8373,0
21790,8373,0
22491,8373,0
48999,8373,0
48998,8373,0
48985,8373,0
49001,8373,0
21791,8373,0
8365,8373,0
48961,8373,0
48962,8373,0
48964,8373,0
48966,8373,0
48967,8373,0
48968,8373,0
48969,8373,0
48970,8373,0
21792,8373,0
48972,8373,0
48973,8373,0
48974,8373,0
48975,8373,0
21797,8373,0
48976,8373,0
21796,8373,0
48977,8373,0
50167,8373,0
48978,8373,0
8323,8373,0
21798,8373,0
26523,8373,0
offshore,8373,0
5675,33176,0
48944,33176,0
50170,33176,0
8475,33176,0
5676,33176,0
8340,33176,0
8435,33176,0
8488,33176,0
48971,33176,0
8474,33176,0
8359,33176,0
8373,33176,0
33176,33176,0
8322,33176,0
8358,33176,0
8411,33176,0
8406,33176,0
8452,33176,0
8460,33176,0
8337,33176,0
8450,33176,0
49003,33176,0
8398,33176,0
8484,33176,0
48948,33176,0
8423,33176,0
48946,33176,0
8476,33176,0
8397,33176,0
8328,33176,0
26518,33176,0
48980,33176,0
48950,33176,0
8371,33176,0
8491,33176,0
48953,33176,0
8356,33176,0
48984,33176,0
8462,33176,0
48954,33176,0
8453,33176,0
8469,33176,0
8385,33176,0
5678,33176,0
8471,33176,0
8405,33176,0
8369,33176,0
8316,33176,0
8312,33176,0
8429,33176,0
5688,33176,0
8454,33176,0
8311,33176,0
8413,33176,0
8360,33176,0
8380,33176,0
48956,33176,0
5696,33176,0
8467,33176,0
8332,33176,0
5683,33176,0
5672,33176,0
8461,33176,0
8355,33176,0
33185,33176,0
48955,33176,0
8392,33176,0
8362,33176,0
8349,33176,0
8478,33176,0
21787,33176,0
8338,33176,0
8326,33176,0
5686,33176,0
33179,33176,0
8459,33176,0
8758,33176,0
8333,33176,0
8361,33176,0
8482,33176,0
8350,33176,0
5689,33176,0
8493,33176,0
8378,33176,0
8396,33176,0
8448,33176,0
8352,33176,0
21803,33176,0
5679,33176,0
5692,33176,0
8426,33176,0
8425,33176,0
5697,33176,0
8346,33176,0
8455,33176,0
8446,33176,0
26521,33176,0
48947,33176,0
21789,33176,0
8486,33176,0
8386,33176,0
5673,33176,0
8470,33176,0
8465,33176,0
5668,33176,0
8473,33176,0
8419,33176,0
8389,33176,0
8310,33176,0
33177,33176,0
8404,33176,0
